E(eV),dos(E),pdos(E)
-2.486000000000000210e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.475999999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.466000000000000192e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.455999999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.446000000000000174e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.435999999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.426000000000000156e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.415999999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.406000000000000139e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.395999999999999908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.386000000000000121e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.375999999999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.366000000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.355999999999999872e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.346000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.335999999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.326000000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.315999999999999837e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.306000000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.295999999999999819e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.286000000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.275999999999999801e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.266000000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.255999999999999783e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.245999999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.236000000000000210e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.225999999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.216000000000000192e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.205999999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.196000000000000174e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.185999999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.176000000000000156e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.165999999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.156000000000000139e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.145999999999999908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.136000000000000121e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.125999999999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.116000000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.105999999999999872e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.096000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.085999999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.076000000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.065999999999999837e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.056000000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.045999999999999819e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.036000000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.025999999999999801e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.016000000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.005999999999999783e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.995999999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.985999999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.975999999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.965999999999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.955999999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.945999999999999952e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.935999999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.925999999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.915999999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.905999999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.895999999999999908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.885999999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.875999999999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.866000000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.856000000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.846000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.836000000000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.826000000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.816000000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.806000000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.796000000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.786000000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.776000000000000023e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.766000000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.756000000000000005e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.745999999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.735999999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.725999999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.715999999999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.705999999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.695999999999999952e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.685999999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.675999999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.665999999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.655999999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.645999999999999908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.635999999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.625999999999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.616000000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.606000000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.596000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.586000000000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.576000000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.566000000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.556000000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.546000000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.536000000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.526000000000000023e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.516000000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.506000000000000005e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.495999999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.485999999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.475999999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.465999999999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.455999999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.445999999999999952e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.435999999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.425999999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.415999999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.405999999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.395999999999999908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.385999999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.375999999999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.366000000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.356000000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.346000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.336000000000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.326000000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.316000000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.306000000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.296000000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.286000000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.276000000000000023e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.266000000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.256000000000000005e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.245999999999999996e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.235999999999999988e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.225999999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.215999999999999970e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.205999999999999961e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.195999999999999952e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.185999999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.175999999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.165999999999999925e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.155999999999999917e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.145999999999999908e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.135999999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.125999999999999890e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.116000000000000103e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.106000000000000094e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.096000000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.086000000000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.076000000000000068e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.066000000000000059e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.056000000000000050e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.046000000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.036000000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.026000000000000023e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.016000000000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.006000000000000005e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.959999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.859999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.759999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.659999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.559999999999999609e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.459999999999999520e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.360000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.260000000000000453e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.160000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00
-9.060000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.960000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.860000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.760000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.659999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.559999999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.459999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.359999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.259999999999999565e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.159999999999999476e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.060000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.960000000000000409e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.860000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.760000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.660000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.560000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.459999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.359999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.259999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.159999999999999698e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.059999999999999609e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.959999999999999520e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.860000000000000542e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.760000000000000453e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.660000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.560000000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.460000000000000187e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.360000000000000098e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.260000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.159999999999999920e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.059999999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.959999999999999742e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.859999999999999654e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.759999999999999565e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.659999999999999476e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.560000000000000497e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.460000000000000409e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.360000000000000320e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.260000000000000231e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.160000000000000142e-01,0.000000000000000000e+00,0.000000000000000000e+00
-5.060000000000000053e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.959999999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.859999999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.759999999999999787e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.660000000000000253e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.560000000000000164e-01,0.000000000000000000e+00,0.000000000000000000e+00
-4.460000000000000075e-01,9.079999999999999680e-13,9.059999999999999765e-13
-4.359999999999999987e-01,2.640000000000000060e-12,2.629999999999999901e-12
-4.259999999999999898e-01,4.110000000000000057e-12,4.099999999999999897e-12
-4.159999999999999809e-01,6.240000000000000068e-12,6.229999999999999909e-12
-4.060000000000000275e-01,9.689999999999999302e-12,9.670000000000000599e-12
-3.960000000000000187e-01,1.420000000000000008e-11,1.420000000000000008e-11
-3.860000000000000098e-01,2.059999999999999866e-11,2.059999999999999866e-11
-3.760000000000000009e-01,2.950000000000000153e-11,2.940000000000000316e-11
-3.659999999999999920e-01,4.260000000000000023e-11,4.250000000000000187e-11
-3.559999999999999831e-01,6.079999999999999942e-11,6.069999999999999460e-11
-3.459999999999999742e-01,8.619999999999999701e-11,8.600000000000000029e-11
-3.360000000000000209e-01,1.219999999999999923e-10,1.219999999999999923e-10
-3.260000000000000120e-01,1.720000000000000006e-10,1.720000000000000006e-10
-3.160000000000000031e-01,2.419999999999999915e-10,2.419999999999999915e-10
-3.059999999999999942e-01,3.400000000000000150e-10,3.390000000000000184e-10
-2.959999999999999853e-01,4.750000000000000141e-10,4.750000000000000141e-10
-2.859999999999999765e-01,6.629999999999999853e-10,6.619999999999999887e-10
-2.760000000000000231e-01,9.220000000000000214e-10,9.210000000000000249e-10
-2.660000000000000142e-01,1.279999999999999923e-09,1.279999999999999923e-09
-2.560000000000000053e-01,1.770000000000000092e-09,1.770000000000000092e-09
-2.459999999999999964e-01,2.439999999999999846e-09,2.439999999999999846e-09
-2.359999999999999876e-01,3.359999999999999978e-09,3.349999999999999805e-09
-2.260000000000000064e-01,4.609999999999999590e-09,4.599999999999999832e-09
-2.159999999999999976e-01,6.309999999999999924e-09,6.300000000000000165e-09
-2.059999999999999887e-01,8.610000000000000667e-09,8.599999999999999253e-09
-1.960000000000000075e-01,1.170000000000000054e-08,1.170000000000000054e-08
-1.859999999999999987e-01,1.590000000000000010e-08,1.590000000000000010e-08
-1.759999999999999898e-01,2.160000000000000151e-08,2.150000000000000062e-08
-1.660000000000000087e-01,2.909999999999999919e-08,2.909999999999999919e-08
-1.559999999999999998e-01,3.920000000000000029e-08,3.909999999999999940e-08
-1.459999999999999909e-01,5.270000000000000206e-08,5.260000000000000117e-08
-1.360000000000000098e-01,7.059999999999999691e-08,7.039999999999999512e-08
-1.260000000000000009e-01,9.430000000000000399e-08,9.410000000000000220e-08
-1.160000000000000059e-01,1.259999999999999901e-07,1.249999999999999943e-07
-1.059999999999999970e-01,1.669999999999999999e-07,1.669999999999999999e-07
-9.600000000000000200e-02,2.210000000000000069e-07,2.210000000000000069e-07
-8.599999999999999312e-02,2.929999999999999899e-07,2.920000000000000207e-07
-7.599999999999999811e-02,3.859999999999999889e-07,3.850000000000000196e-07
-6.600000000000000311e-02,5.080000000000000490e-07,5.069999999999999739e-07
-5.600000000000000117e-02,6.659999999999999550e-07,6.640000000000000165e-07
-4.599999999999999922e-02,8.710000000000000040e-07,8.689999999999999596e-07
-3.599999999999999728e-02,1.140000000000000097e-06,1.129999999999999981e-06
-2.599999999999999881e-02,1.480000000000000018e-06,1.480000000000000018e-06
-1.600000000000000033e-02,1.919999999999999828e-06,1.909999999999999924e-06
-6.000000000000000125e-03,2.479999999999999972e-06,2.479999999999999972e-06
4.000000000000000083e-03,3.210000000000000183e-06,3.199999999999999855e-06
1.400000000000000029e-02,4.130000000000000268e-06,4.120000000000000364e-06
2.400000000000000050e-02,5.300000000000000078e-06,5.290000000000000174e-06
3.400000000000000244e-02,6.790000000000000212e-06,6.770000000000000403e-06
4.399999999999999745e-02,8.669999999999999999e-06,8.650000000000000191e-06
5.399999999999999939e-02,1.099999999999999971e-05,1.099999999999999971e-05
6.400000000000000133e-02,1.399999999999999979e-05,1.399999999999999979e-05
7.399999999999999634e-02,1.779999999999999898e-05,1.769999999999999994e-05
8.400000000000000522e-02,2.250000000000000142e-05,2.239999999999999899e-05
9.400000000000000022e-02,2.830000000000000010e-05,2.830000000000000010e-05
1.039999999999999952e-01,3.559999999999999797e-05,3.550000000000000231e-05
1.140000000000000041e-01,4.459999999999999989e-05,4.459999999999999989e-05
1.239999999999999991e-01,5.580000000000000107e-05,5.569999999999999864e-05
1.340000000000000080e-01,6.970000000000000013e-05,6.949999999999999527e-05
1.439999999999999891e-01,8.670000000000000677e-05,8.650000000000000191e-05
1.539999999999999980e-01,1.079999999999999960e-04,1.069999999999999988e-04
1.640000000000000069e-01,1.330000000000000073e-04,1.330000000000000073e-04
1.739999999999999880e-01,1.640000000000000019e-04,1.640000000000000019e-04
1.839999999999999969e-01,2.020000000000000040e-04,2.020000000000000040e-04
1.940000000000000058e-01,2.480000000000000108e-04,2.480000000000000108e-04
2.039999999999999869e-01,3.040000000000000167e-04,3.029999999999999924e-04
2.139999999999999958e-01,3.710000000000000190e-04,3.710000000000000190e-04
2.240000000000000047e-01,4.530000000000000064e-04,4.519999999999999821e-04
2.340000000000000135e-01,5.500000000000000331e-04,5.490000000000000088e-04
2.439999999999999947e-01,6.669999999999999497e-04,6.650000000000000095e-04
2.540000000000000036e-01,8.059999999999999673e-04,8.040000000000000271e-04
2.640000000000000124e-01,9.719999999999999907e-04,9.700000000000000505e-04
2.740000000000000213e-01,1.170000000000000033e-03,1.170000000000000033e-03
2.839999999999999747e-01,1.399999999999999986e-03,1.399999999999999986e-03
2.939999999999999836e-01,1.680000000000000070e-03,1.670000000000000043e-03
3.039999999999999925e-01,2.000000000000000042e-03,2.000000000000000042e-03
3.140000000000000013e-01,2.380000000000000171e-03,2.380000000000000171e-03
3.240000000000000102e-01,2.830000000000000050e-03,2.820000000000000024e-03
3.340000000000000191e-01,3.350000000000000113e-03,3.340000000000000087e-03
3.439999999999999725e-01,3.959999999999999978e-03,3.950000000000000386e-03
3.539999999999999813e-01,4.660000000000000080e-03,4.649999999999999620e-03
3.639999999999999902e-01,5.479999999999999628e-03,5.470000000000000036e-03
3.739999999999999991e-01,6.429999999999999952e-03,6.409999999999999899e-03
3.840000000000000080e-01,7.510000000000000182e-03,7.499999999999999722e-03
3.940000000000000169e-01,8.760000000000000425e-03,8.750000000000000833e-03
4.040000000000000258e-01,1.020000000000000073e-02,1.020000000000000073e-02
4.139999999999999791e-01,1.179999999999999973e-02,1.179999999999999973e-02
4.239999999999999880e-01,1.370000000000000037e-02,1.370000000000000037e-02
4.339999999999999969e-01,1.580000000000000154e-02,1.580000000000000154e-02
4.440000000000000058e-01,1.820000000000000090e-02,1.820000000000000090e-02
4.540000000000000147e-01,2.100000000000000130e-02,2.089999999999999844e-02
4.640000000000000235e-01,2.400000000000000050e-02,2.400000000000000050e-02
4.739999999999999769e-01,2.750000000000000014e-02,2.740000000000000074e-02
4.839999999999999858e-01,3.130000000000000143e-02,3.130000000000000143e-02
4.939999999999999947e-01,3.570000000000000256e-02,3.559999999999999970e-02
5.040000000000000036e-01,4.050000000000000128e-02,4.039999999999999841e-02
5.140000000000000124e-01,4.590000000000000330e-02,4.580000000000000043e-02
5.240000000000000213e-01,5.179999999999999882e-02,5.170000000000000290e-02
5.340000000000000302e-01,5.850000000000000339e-02,5.829999999999999766e-02
5.440000000000000391e-01,6.579999999999999738e-02,6.560000000000000553e-02
5.540000000000000480e-01,7.380000000000000449e-02,7.359999999999999876e-02
5.639999999999999458e-01,8.260000000000000675e-02,8.240000000000000102e-02
5.739999999999999547e-01,9.229999999999999316e-02,9.210000000000000131e-02
5.839999999999999636e-01,1.029999999999999943e-01,1.029999999999999943e-01
5.939999999999999725e-01,1.140000000000000041e-01,1.140000000000000041e-01
6.039999999999999813e-01,1.270000000000000018e-01,1.270000000000000018e-01
6.139999999999999902e-01,1.409999999999999865e-01,1.400000000000000133e-01
6.239999999999999991e-01,1.549999999999999989e-01,1.549999999999999989e-01
6.340000000000000080e-01,1.710000000000000131e-01,1.710000000000000131e-01
6.440000000000000169e-01,1.880000000000000004e-01,1.880000000000000004e-01
6.540000000000000258e-01,2.069999999999999896e-01,2.059999999999999887e-01
6.640000000000000346e-01,2.270000000000000073e-01,2.260000000000000064e-01
6.740000000000000435e-01,2.479999999999999982e-01,2.469999999999999973e-01
6.840000000000000524e-01,2.710000000000000187e-01,2.700000000000000178e-01
6.939999999999999503e-01,2.949999999999999845e-01,2.939999999999999836e-01
7.039999999999999591e-01,3.200000000000000067e-01,3.200000000000000067e-01
7.139999999999999680e-01,3.479999999999999760e-01,3.469999999999999751e-01
7.239999999999999769e-01,3.770000000000000018e-01,3.760000000000000009e-01
7.339999999999999858e-01,4.069999999999999729e-01,4.069999999999999729e-01
7.439999999999999947e-01,4.400000000000000022e-01,4.390000000000000013e-01
7.540000000000000036e-01,4.739999999999999769e-01,4.729999999999999760e-01
7.640000000000000124e-01,5.100000000000000089e-01,5.090000000000000080e-01
7.740000000000000213e-01,5.480000000000000426e-01,5.460000000000000409e-01
7.840000000000000302e-01,5.869999999999999662e-01,5.859999999999999654e-01
7.940000000000000391e-01,6.290000000000000036e-01,6.270000000000000018e-01
8.040000000000000480e-01,6.720000000000000417e-01,6.710000000000000409e-01
8.139999999999999458e-01,7.179999999999999716e-01,7.159999999999999698e-01
8.239999999999999547e-01,7.650000000000000133e-01,7.630000000000000115e-01
8.339999999999999636e-01,8.139999999999999458e-01,8.129999999999999449e-01
8.439999999999999725e-01,8.659999999999999920e-01,8.639999999999999902e-01
8.539999999999999813e-01,9.200000000000000400e-01,9.180000000000000382e-01
8.639999999999999902e-01,9.749999999999999778e-01,9.729999999999999760e-01
8.739999999999999991e-01,1.030000000000000027e+00,1.030000000000000027e+00
8.840000000000000080e-01,1.090000000000000080e+00,1.090000000000000080e+00
8.940000000000000169e-01,1.159999999999999920e+00,1.149999999999999911e+00
9.040000000000000258e-01,1.219999999999999973e+00,1.219999999999999973e+00
9.140000000000000346e-01,1.290000000000000036e+00,1.280000000000000027e+00
9.240000000000000435e-01,1.360000000000000098e+00,1.350000000000000089e+00
9.340000000000000524e-01,1.429999999999999938e+00,1.419999999999999929e+00
9.439999999999999503e-01,1.500000000000000000e+00,1.500000000000000000e+00
9.539999999999999591e-01,1.580000000000000071e+00,1.570000000000000062e+00
9.639999999999999680e-01,1.659999999999999920e+00,1.649999999999999911e+00
9.739999999999999769e-01,1.739999999999999991e+00,1.729999999999999982e+00
9.839999999999999858e-01,1.820000000000000062e+00,1.820000000000000062e+00
9.939999999999999947e-01,1.909999999999999920e+00,1.899999999999999911e+00
1.004000000000000004e+00,1.989999999999999991e+00,1.989999999999999991e+00
1.014000000000000012e+00,2.080000000000000071e+00,2.080000000000000071e+00
1.024000000000000021e+00,2.180000000000000160e+00,2.169999999999999929e+00
1.034000000000000030e+00,2.270000000000000018e+00,2.270000000000000018e+00
1.044000000000000039e+00,2.370000000000000107e+00,2.359999999999999876e+00
1.054000000000000048e+00,2.470000000000000195e+00,2.459999999999999964e+00
1.064000000000000057e+00,2.569999999999999840e+00,2.560000000000000053e+00
1.074000000000000066e+00,2.669999999999999929e+00,2.660000000000000142e+00
1.084000000000000075e+00,2.779999999999999805e+00,2.770000000000000018e+00
1.094000000000000083e+00,2.879999999999999893e+00,2.879999999999999893e+00
1.104000000000000092e+00,2.990000000000000213e+00,2.979999999999999982e+00
1.114000000000000101e+00,3.100000000000000089e+00,3.089999999999999858e+00
1.124000000000000110e+00,3.209999999999999964e+00,3.200000000000000178e+00
1.133999999999999897e+00,3.319999999999999840e+00,3.310000000000000053e+00
1.143999999999999906e+00,3.439999999999999947e+00,3.430000000000000160e+00
1.153999999999999915e+00,3.549999999999999822e+00,3.540000000000000036e+00
1.163999999999999924e+00,3.660000000000000142e+00,3.649999999999999911e+00
1.173999999999999932e+00,3.779999999999999805e+00,3.770000000000000018e+00
1.183999999999999941e+00,3.890000000000000124e+00,3.879999999999999893e+00
1.193999999999999950e+00,4.000000000000000000e+00,3.990000000000000213e+00
1.203999999999999959e+00,4.120000000000000107e+00,4.099999999999999645e+00
1.213999999999999968e+00,4.230000000000000426e+00,4.219999999999999751e+00
1.223999999999999977e+00,4.339999999999999858e+00,4.330000000000000071e+00
1.233999999999999986e+00,4.450000000000000178e+00,4.429999999999999716e+00
1.243999999999999995e+00,4.549999999999999822e+00,4.540000000000000036e+00
1.254000000000000004e+00,4.660000000000000142e+00,4.639999999999999680e+00
1.264000000000000012e+00,4.759999999999999787e+00,4.740000000000000213e+00
1.274000000000000021e+00,4.860000000000000320e+00,4.839999999999999858e+00
1.284000000000000030e+00,4.950000000000000178e+00,4.940000000000000391e+00
1.294000000000000039e+00,5.040000000000000036e+00,5.030000000000000249e+00
1.304000000000000048e+00,5.129999999999999893e+00,5.120000000000000107e+00
1.314000000000000057e+00,5.219999999999999751e+00,5.200000000000000178e+00
